South East Asia_Air_Cargo_Discharged_Monthly,North East Asia_Air_Cargo_Discharged_Monthly,Europe_Air_Cargo_Discharged_Monthly,North America_Air_Cargo_Discharged_Monthly,Oceania_Air_Cargo_Discharged_Monthly,South Asia_Air_Cargo_Discharged_Monthly,Middle East_Air_Cargo_Discharged_Monthly,South East Asia_Air_Cargo_Loaded_Monthly,North East Asia_Air_Cargo_Loaded_Monthly,Europe_Air_Cargo_Loaded_Monthly,North America_Air_Cargo_Loaded_Monthly,Oceania_Air_Cargo_Loaded_Monthly,South Asia_Air_Cargo_Loaded_Monthly,Middle East_Air_Cargo_Loaded_Monthly,South East Asia_Air_Passenger_Arrivals_Monthly,North East Asia_Air_Passenger_Arrivals_Monthly,Europe_Air_Passenger_Arrivals_Monthly,North America_Air_Passenger_Arrivals_Monthly,Oceania_Air_Passenger_Arrivals_Monthly,South Asia_Air_Passenger_Arrivals_Monthly,Middle East_Air_Passenger_Arrivals_Monthly,South East Asia_Air_Passenger_Departures_Monthly,North East Asia_Air_Passenger_Departures_Monthly,Europe_Air_Passenger_Departures_Monthly,North America_Air_Passenger_Departures_Monthly,Oceania_Air_Passenger_Departures_Monthly,South Asia_Air_Passenger_Departures_Monthly,Middle East_Air_Passenger_Departures_Monthly,DayOfWeek
0.6055721393034825,0.8323275704546726,0.7843433254259219,0.16298796167583554,0.5345487845487846,0.68137446787689,0.3153374054128058,0.6282298961603477,0.6326806495220213,0.4238294898672257,0.1297532154989099,0.6629547642989373,0.5825379992930364,0.4220641890555439,0.7619446159846588,0.8211977071872751,0.8008673582339733,0.41398002853067045,0.6578626685090687,0.6142264683806785,0.7898230528850938,0.770466070907732,0.7313103653361254,0.7705881378533506,0.39822638533468524,0.7550474170030695,0.597311562196036,0.6140514349608647,0.3333333333333333
0.6106135986733001,0.8087813854686269,0.7440874128387607,0.19724815802220222,0.553946053946054,0.7157619894200606,0.31084861672365555,0.7192707075585607,0.6675571299979675,0.4786862334032145,0.1673870384020622,0.7022530797300995,0.5991516436903499,0.46542694820508607,0.7953651639743881,0.7335587981651602,0.6163619975331288,0.45092724679029955,0.6599598515923359,0.6363619016118157,0.6109850520491232,0.7689772920403766,0.684231133799632,0.7510539436958016,0.34801152366697247,0.5554645657174107,0.6502256310493838,0.655280524434895,0.0
0.6750912106135987,0.8715557921995977,0.755373445474804,0.19350710209932306,0.6384448884448884,0.6945586164527302,0.3135418899371457,0.7697416083071722,0.6742033418185456,0.48714185883997196,0.13145098194566862,0.7183845762994916,0.596441616590079,0.4403221929079827,0.7432904794688523,0.6517108874207331,0.5173313514026376,0.37525756855286097,0.5670690574372477,0.6833488111745772,0.5313190422165164,0.7518355545033334,0.7064846078073018,0.6839783993307768,0.3290521944860219,0.5259838581584451,0.6694560936328992,0.6338931398127644,0.6666666666666666
0.6420563847429519,0.8614480487429159,0.6862195384947164,0.17342353872386676,0.6237096237096238,0.6291815498034612,0.27426498890708095,0.7585728085003622,0.6852696071314499,0.48672257162823196,0.15267306253015306,0.6786598776990943,0.5675739366089313,0.4368227421695986,0.725043361098225,0.699683792329937,0.5082624371422246,0.2516246631795847,0.6078920453927255,0.6255231722365692,0.5411914571764097,0.6991649924707569,0.6748118181311294,0.6930104276236778,0.29024833824215795,0.5890425640081451,0.5699966514119881,0.6932209335467321,0.3333333333333333
0.7497844112769486,0.8401685888341123,0.8884336136870101,0.2328866381296296,0.6882284382284383,0.6539188182653467,0.31421520824051824,0.825404491668679,0.7455371978151386,0.5262054507337526,0.19101428811945487,0.6850556252376199,0.5711087545658066,0.46466619804456777,0.7448764467242056,0.7021886386363023,0.564344223409975,0.2938976065937549,0.6160658912620092,0.6293905122953426,0.6095917676797834,0.7265886554456576,0.7514351384337074,0.6653925474378193,0.2960584552492234,0.6135108917584275,0.5586879913255626,0.6595448466378724,1.0
0.6330348258706467,0.6878816713998045,0.6715548846236791,0.1929164090588685,0.5961538461538461,0.5897650231334237,0.2851503014782703,0.65304274329872,0.5752199541217806,0.4081761006289307,0.14715532157818711,0.5774649388673132,0.4658890067161541,0.37900572997020904,0.6295307546160732,0.7090078646523068,0.5142240425060881,0.2416389285148201,0.5352930616152934,0.5987602885239227,0.5001094723433053,0.635269958060372,0.7158332971941541,0.5100466302790362,0.2267072248241675,0.662980662216714,0.5500932820946216,0.5652364561180416,1.0
0.665273631840796,0.7777873895144999,0.6159873481417583,0.14664545422325836,0.8195138195138195,0.6615302854843884,0.2475566962066369,0.7723375996136198,0.7679923600827229,0.4622641509433961,0.13583687859979543,0.562967911113322,0.5616825733474726,0.4311931909817633,0.7135766774909362,0.6855539530872631,0.650332869477213,0.3308131241084165,0.6355280766845467,0.720409759945043,0.6188272526422642,0.6627017848276661,0.5939930488870165,0.6150144529017616,0.34418103101411485,0.8028601342680249,0.6219890612791608,0.6570454495626055,0.5
0.6871641791044776,0.8507389292453332,0.7496226008194953,0.12341152796537752,0.6973859473859474,0.6082500149510964,0.3022076984970413,0.7894832166143443,0.7728640978735349,0.461006289308176,0.16017153100333753,0.6841317950376106,0.6237775421232473,0.42054268873450734,0.8264972505961227,0.798586524688522,0.655673803725608,0.3709304168647963,0.7862940517250759,0.7048895136565445,0.6773352441233256,0.8402872764326899,0.7841289115498752,0.6095024723158601,0.306246278145269,0.6575368440144106,0.7333949898745078,0.7058385038696805,0.0
0.6506799336650083,0.8182646230366807,0.7311480123643159,0.11494492771886164,0.5042457542457542,0.5502125774059033,0.3243149827911063,0.8389277952185462,0.7252436675474511,0.5667365478686233,0.19115576865668477,0.7824841794078249,0.6071638977259338,0.4559936462146594,0.7074352095072347,0.6902835549899143,0.5580030994022581,0.2631478839752734,0.5925779847457812,0.5910160672713626,0.441671145080711,0.7331760937440859,0.72859187302138,0.5833547297017484,0.277163504096052,0.597022800282496,0.6754484716087574,0.5323935015676042,0.8333333333333333
0.7550912106135986,0.8717639608291403,0.7730572927898784,0.15097720318659208,0.5360472860472861,0.6578604709323504,0.30389099425547267,0.8245592851968123,0.709660559249688,0.5357092941998601,0.15253158199292316,0.7532769323152251,0.587015435371745,0.40228468488206853,0.7268501966392563,0.6963030483205614,0.7290592681615484,0.25214772547154857,0.5309762917668563,0.6196267507982749,0.5790489838976135,0.7172010363563361,0.7213074535508293,0.5637335696596735,0.24656784639402568,0.6943767364021336,0.624939007861209,0.5391133717743527,0.3333333333333333
0.7104477611940299,0.8323044406069458,0.7728416361153043,0.16239726863538095,0.463952713952714,0.6502490037133087,0.2691028819145581,0.7036947597198744,0.6179041203286971,0.47596086652690417,0.10004230268063175,0.6374428380063745,0.5316366207140333,0.3726154286218554,0.6657657111958798,0.6587880917223368,0.6963811315980898,0.25126010461245835,0.5986111262226768,0.5740741918658643,0.5067972373161362,0.6710192049505237,0.6399633238958449,0.7093061778907873,0.27251219158901063,0.6358550037235607,0.5457177937588699,0.6399991230185701,0.0
0.6906135986733002,0.8723422070223144,0.7977140392495147,0.26301198319281405,0.4071761571761572,0.6801511963595441,0.2557487355643361,0.7765032600821057,0.6602333917296606,0.5517819706498951,0.14616495781757782,0.7583935303460455,0.5800636267232238,0.41734753806033054,0.7136010542582518,0.7387478471097834,0.7434058635630475,0.30879695672848306,0.6297723835532972,0.6319284542089126,0.5855078521526244,0.7201117994260111,0.7663248932861666,0.76702253658779,0.3790578275634526,0.6167205735657422,0.5790537847017365,0.6953805003179058,0.6666666666666666
0.6924046434494195,0.8751871782927304,0.8153260010063977,0.31794643595509164,0.4244921744921746,0.665743776266358,0.2551876369781923,0.7236778555904371,0.6525547586554005,0.550733752620545,0.11659552553652958,0.745815226853612,0.5507246376811594,0.4036540351710014,0.7133676282439567,0.7589586030844376,0.7761986463835036,0.3701695989855761,0.6036378374261497,0.583558080069205,0.524223243964093,0.7010805150313972,0.6907671624962054,0.7253327480391263,0.3574589992435582,0.7515711777168941,0.5764705882352942,0.4574883251847142,0.16666666666666666
0.6738971807628524,0.8472231923908352,0.8060527639997124,0.23879356853417558,0.4603729603729604,0.706927250683673,0.25137216659241457,0.7736054093214199,0.668557288087472,0.5633123689727463,0.12253770810018519,0.6916645643607628,0.5851301991280783,0.3952857834053003,0.7689001202587187,0.7047757923004538,0.6288900660994972,0.4322713583769218,0.6621767182756857,0.6194359280980065,0.5141617404112179,0.7714434995060906,0.683337773289636,0.7616016631190107,0.35733024318799994,0.5608286914775804,0.659684594900579,0.558670057661529,1.0
0.7359867330016584,0.8662821869178506,0.7760046006757242,0.21044030259235488,0.497002997002997,0.7982648573121736,0.2662973889838392,0.7852571842550108,0.6734935522066392,0.5415094339622641,0.11815181144605844,0.6602543375604487,0.7023683280311064,0.3808315303554529,0.7282581396242136,0.632501332887809,0.5378807046396155,0.36961483594864475,0.5706622855215485,0.6464437009426641,0.4579228120459386,0.7173145872868971,0.6666836004534951,0.7053761481567373,0.33473355543752914,0.5432386458880074,0.6406741823864271,0.5472802613404661,0.5
0.6476285240464345,0.8535839005157494,0.7195744374955071,0.1984295441031114,0.4364801864801865,0.6896655303833462,0.2601253045362576,0.7590557836271432,0.6618788131027163,0.537246680642907,0.10796521276550591,0.6105806983445674,0.6302580417108519,0.4109572367119769,0.7183789006521154,0.67622742382884,0.5694163319523071,0.24972261848153426,0.6288067545071756,0.5892255142671772,0.4780955793077367,0.7171342416913002,0.6588341707297429,0.6897347126398701,0.28561312024206137,0.6039862709158311,0.559201441487411,0.5886299357611102,0.16666666666666666
0.7351243781094527,0.9423793859395506,0.8620516138307814,0.2287517868464474,0.6035631035631036,0.809817977198219,0.3344147573416944,0.827638251630041,0.7452790925017181,0.5914744933612858,0.17148997398172922,0.7184556401610308,0.7117945092494403,0.477446800741275,0.7496306550406722,0.7150285864509806,0.5402724627597331,0.3122681883024251,0.5719244034860569,0.5802791100029259,0.5467446905913497,0.7302245117124445,0.7357858412891155,0.6703081905298293,0.31923454524970624,0.5665280750977607,0.5526126959322629,0.620760342899739,0.8333333333333333
0.5456053067993366,0.5866191980511716,0.6658759255265616,0.19094743225735314,0.482933732933733,0.7089660365459163,0.3017588196281263,0.6045037430572325,0.5727679536442858,0.38965758211041224,0.1194251362811275,0.45786445989688634,0.4852126782137387,0.3395988716553619,0.6838998100089528,0.6620054494841663,0.5469140390271672,0.2669202726264067,0.5221496262607579,0.6034227231671478,0.48205648772914556,0.6142185061298948,0.6862136259161282,0.5189544215940431,0.28212061223504414,0.6540413686215132,0.500725527402612,0.5100195128368157,0.8333333333333333
0.6213598673300166,0.8065840499345657,0.6796779526993026,0.17578631088568517,0.6545121545121545,0.7267714330761746,0.2469955976204931,0.7203574015938179,0.7340192482037484,0.4719077568134171,0.14192054170068097,0.536105771451515,0.6073995522563921,0.4085228361983184,0.7091969849632279,0.7327688932240162,0.6485499225149436,0.4005230622919638,0.6546774526977771,0.6676059384024323,0.5512828168229136,0.726071367873102,0.6496601884606569,0.6340351342173484,0.3438591408752193,0.8436049563202977,0.6100936010077657,0.6130209817807107,0.3333333333333333
0.5976119402985075,0.8512015261998724,0.8040399683703543,0.18937225081614092,0.5737595737595738,0.7482466441584709,0.30534985057944647,0.7782540449166867,0.7235982461743954,0.5115303983228511,0.1335731900041171,0.6279913444216646,0.6264875692235183,0.4216077389592329,0.8463163011136489,0.7901150091766562,0.6597061893165502,0.39728958630527816,0.8220168862679389,0.681621865737148,0.6098604725224418,0.8486566479616866,0.7683011901147987,0.6281711488607469,0.3658442373617884,0.6605541647545061,0.7056272224259724,0.6433097279165113,1.0
0.6281923714759535,0.88827867210619,0.9145999568686649,0.2068961443496273,0.430985680985681,0.710597065235711,0.2833547860026102,0.7529582226515334,0.7110156121451456,0.6219426974143955,0.19143872973114456,0.7311050075150034,0.5523742193943678,0.4351490918164584,0.7315320133436947,0.6793895005294698,0.5813079161263797,0.3461245839277223,0.6005179035785396,0.5685148905313776,0.41599490456002075,0.7574915783059833,0.7127889327377597,0.594796955365795,0.3206508618608469,0.5974295065389024,0.6305040422241004,0.47810835105566635,0.6666666666666666
0.6187064676616916,0.8553186390952714,0.8784415210984113,0.24391290821811543,0.42507492507492506,0.7559940304349955,0.2890779915812768,0.7678700796908959,0.6948195037280087,0.530607966457023,0.21209488816670935,0.7032479737916479,0.5886650170849534,0.37961433009862366,0.728514465025987,0.6490033438899686,0.7236432208482242,0.3765097479790775,0.5456538532679063,0.5283498925032121,0.5000597121872574,0.7200969561671143,0.6822127090135244,0.5608015769813727,0.32028068820111694,0.719323218805218,0.5597435938322198,0.49571375326127465,0.16666666666666666
0.6031177446102819,0.7936082053597409,0.86039824599238,0.2913652491346347,0.4299034299034299,0.7225579422942051,0.280212633920205,0.750482975126781,0.6757519736990686,0.5302585604472396,0.23741990433086074,0.6510870994218956,0.5649817367738895,0.4220641890555439,0.6992948466036515,0.646125043303498,0.6830940257440147,0.3300681566016801,0.6270332611604957,0.5180136629053391,0.42471288389960393,0.6870796110769304,0.6322142578354903,0.7310600727200444,0.37645051743839825,0.6077455557723435,0.49036085022244197,0.5565214531582293,1.0
0.5569485903814262,0.8177326365389607,0.8086406440946013,0.3612639255884288,0.418997668997669,0.7425380437441896,0.271908374845277,0.7145013281815986,0.6355198079696469,0.5084556254367575,0.22977995532044637,0.6977760564531317,0.5575586190644515,0.3885911819927394,0.7627342755077016,0.7220615659036242,0.7193341029128056,0.40971627833254076,0.6076254773743595,0.5764785578892464,0.5511932485420274,0.7431529902116129,0.76547985602151,0.7600072885693697,0.47522250655851156,0.5987485538569769,0.538711271985075,0.5970818442919471,0.5
0.6441127694859038,0.8641079812315163,0.8754942132125656,0.38055989824327896,0.4403929403929404,0.7757022937700142,0.283915884588754,0.8040932141994687,0.6851405544747396,0.5197064989517819,0.21053860225718052,0.7128415950994361,0.5931424531636621,0.4310410409496596,0.7193561874144966,0.7258563036379853,0.7696321831809988,0.49408781106356,0.6135552557420927,0.5724744615619474,0.559184729603312,0.7172381445035784,0.6436111093901978,0.6899293505719042,0.45726103680813734,0.7477954047689057,0.5227241560760928,0.5218806866764596,0.0
0.581028192371476,0.8421577557386309,0.8537128890805836,0.3520097346213067,0.4246586746586747,0.7642850929414516,0.2851503014782703,0.7710697899058198,0.6966262409219522,0.547728860936408,0.23543917680964216,0.6206007028215906,0.5880758807588076,0.415369587642983,0.7816942296498314,0.6773920115181162,0.6535390113539328,0.570882865747345,0.652534028223569,0.606898876690371,0.6182102267072709,0.7863335146684794,0.6552694020927683,0.7483372951125172,0.4942301192602964,0.5567863610507312,0.6241799945784766,0.6645655653241542,0.8333333333333333
0.5887893864013267,0.8174088186707832,0.8335849327870031,0.2636026762332686,0.5330502830502831,0.7012186502693917,0.2565342735849374,0.7728205747404008,0.6824627118480019,0.46820405310971347,0.2058697445285939,0.6275649612524296,0.5630965005302226,0.39315568295584913,0.7361310967772435,0.5982614720486671,0.5242022201840666,0.46825170391504195,0.5390494946087978,0.6150374648568193,0.4268724746720806,0.7211693816224127,0.6340542583311134,0.695408201297034,0.4075772938696023,0.496863140596704,0.6072265718431586,0.576911271403828,0.3333333333333333
0.5963515754560531,0.7962218781528874,0.7670907914599956,0.2702971973584207,0.49125874125874125,0.7192958849146158,0.24520008214483296,0.8069306930693069,0.6661375507741547,0.5051712089447938,0.20035200357662797,0.5974338839598206,0.6050430069518087,0.37368047884658107,0.716274373073866,0.6510647132387086,0.5334925203200608,0.3477096211760976,0.5937965814011685,0.5765294439426514,0.4365558010389921,0.684705431816377,0.6223860531679605,0.7135840711629409,0.3776093219384224,0.5648792659501676,0.5073047055634399,0.5579684725175944,0.0
0.738971807628524,0.8811778088540132,0.9187693192437638,0.31420538003221254,0.6034798534798536,0.9167862754372518,0.2903124084707931,0.9407751750784835,0.7424721972182701,0.6033542976939202,0.2918899111643707,0.717745001545639,0.7248733356898787,0.48657580266749434,0.7521060049580867,0.6990302473397526,0.6454544735760144,0.37237280076081786,0.6203445799649654,0.568244558372664,0.5820246412292749,0.7458633692861802,0.7059753551448769,0.7465896949568068,0.39458902676516505,0.6074130459275788,0.5451309935739003,0.6150599636052706,0.6666666666666666
0.585804311774461,0.5958248774465018,0.6589749119401912,0.23780908013341787,0.46303696303696307,0.7153542322476121,0.28369144515429645,0.6653586090316348,0.5546360553764951,0.4104122990915443,0.22030075932604332,0.5106649090204913,0.4872157417226346,0.3899605322816723,0.6401693668245493,0.6558016859495198,0.5890287485372719,0.3388492629576795,0.5391202167361194,0.562952408818553,0.4440098724149599,0.6203769742462036,0.6791980819388773,0.5743848198977943,0.34292565947242204,0.6595154149915224,0.5141166903193916,0.5658393808511104,0.6666666666666666
0.6405970149253731,0.7289602809628863,0.6047013155057148,0.2161503353167493,0.6066433566433567,0.7076068459710875,0.2505866285718133,0.7774692103356676,0.6780103951914981,0.42145352900069877,0.25807606276642553,0.5341159833284181,0.5871332626369742,0.4174996880924342,0.6878281629963626,0.6464604150747769,0.7022518106201967,0.4833254081470914,0.6107073300764887,0.6764473901815359,0.43832726259429555,0.6478800486562026,0.5777353744741749,0.6502646247629144,0.46844671913475927,0.7768831461476949,0.5419769425796885,0.5257832540395957,0.16666666666666666
0.6806633499170812,0.8136849131867425,0.7743512328373229,0.2923497375353924,0.6358641358641359,0.6142304534803436,0.2660729495493817,0.8688118811881188,0.6833660804449736,0.4973445143256463,0.171772935056189,0.6919488198069196,0.6108165429480382,0.45066839509103135,0.7682330832621728,0.7666868954401724,0.7080790031310288,0.5162624821683309,0.7698511571228063,0.6734896383273754,0.5569753786747875,0.7834917727526749,0.7388017074213353,0.6685688728393119,0.4496322405163118,0.663458816869516,0.6629757785467129,0.5526517725987152,0.8333333333333333
0.6922719734660033,0.8341548284251026,0.7848465243332614,0.2819141604873612,0.5551948051948052,0.6011822239619863,0.23038707947063713,0.7810915237865249,0.6482637578197845,0.6004891684136967,0.19992756196493827,0.7352267114842754,0.5778249086838695,0.39087343247429424,0.6818425585854974,0.6575018856984209,0.6305465068471489,0.4131399587890315,0.649376013230478,0.5419555510323507,0.3735196353575765,0.70336266608679,0.682195362207505,0.6394560076861276,0.3787842209453913,0.6162314268519562,0.6414523304577999,0.45937383525903835,0.5
0.7121724709784412,0.7944177500301844,0.7909567967795269,0.33743930629009333,0.39618714618714623,0.649977165598343,0.2728061325831071,0.771190533687515,0.6534903904165498,0.557791754018169,0.193560937789593,0.7465258654690038,0.5973842347119124,0.38798258186432477,0.6698041289811693,0.6258135529506574,0.8086395837945539,0.4328895229037882,0.561297043815078,0.5242408436907654,0.41518879003204556,0.6570368550696779,0.6532249570976315,0.5977123831137099,0.34270033637519515,0.7317992080220062,0.5546346052652561,0.4375150731183267,0.0
0.6844444444444444,0.8475007505635588,0.7572424699877794,0.29116835145448317,0.3737096237096238,0.6702291051632933,0.257656470757225,0.7957015213716493,0.6830111856390204,0.5396925227113906,0.2212911230866526,0.7311050075150034,0.594438553081183,0.4012196346573429,0.6125305448281364,0.5761146504639925,0.7355229450646763,0.35081629418291327,0.6409464796701084,0.49731894106122865,0.37369877191934875,0.6140485508155258,0.5505021280813813,0.7815375568384173,0.4100236589252088,0.6217027252067195,0.47307894694879854,0.5040889259169937,0.8333333333333333
0.636351575456053,0.799390667291481,0.740565020487384,0.41206352706752414,0.3925241425241426,0.6685980764734987,0.25327990178530346,0.7365370683409804,0.6519740217002042,0.5136268343815513,0.2565197768568967,0.7276939421611232,0.5580299281253682,0.37824497980969074,0.6676471544186953,0.6528607334936894,0.7022755305354376,0.4184815343160564,0.5933586482281387,0.5207392471408399,0.44744332318226154,0.6444119212149504,0.6917732772453272,0.7729652053637244,0.49802842289926447,0.5810678237642863,0.49225200516639295,0.4800596347372344,0.3333333333333333
0.6610945273631841,0.8306390915706046,0.8017396305082308,0.5268548745958676,0.37887112887112895,0.71902404679965,0.25810534962614,0.8301738710456411,0.667589393162145,0.510272536687631,0.27618557153185225,0.7011871218070119,0.642512077294686,0.4461038941279217,0.6737398688677656,0.675728665810015,0.8210174262310636,0.5469488032968775,0.5754550696884962,0.5479855483608329,0.4667801198224558,0.6798999267485173,0.5979790970987467,0.6973421569195855,0.4958717589686639,0.7163113940956145,0.5141996077368329,0.48709741071232815,1.0
0.6311774461028192,0.8373467474114231,0.7685285026238228,0.3323199666061535,0.37079587079587084,0.6842287680840308,0.2688784424801006,0.7784351605892296,0.6622982342370246,0.5325646401118098,0.30320835414276237,0.6519398657603656,0.6275480146105809,0.3776363796812761,0.7093343812880979,0.6473473689900273,0.7112377051772668,0.5818354731336186,0.6486089501572208,0.5667879450939484,0.5079715769988654,0.7023421920376306,0.5944589345343931,0.7842334992587193,0.4772665089404986,0.5602818364436286,0.5997002216446352,0.5014470193593651,0.6666666666666666
0.6756218905472636,0.8040397666846,0.7179210696571058,0.3260192408413044,0.4484681984681985,0.7524601349404404,0.22758158653991822,0.8084399903404974,0.6645243925652765,0.5607267645003493,0.2702433889681966,0.6048245255598944,0.6554730764698952,0.3487278735815813,0.6684826127166946,0.5613767195481204,0.5771055378095449,0.48075764780472335,0.5404639371552297,0.5803236352996551,0.41850281642483234,0.6582866574687939,0.6094502921078228,0.7658215791348136,0.40976614681409235,0.48316703261069693,0.5722896369173857,0.5039573787025059,0.16666666666666666
0.6344941956882255,0.7861603943916595,0.7320106390626122,0.26123990407145026,0.3592241092241093,0.659627418679628,0.25754425103999623,0.7867061096353537,0.6514255479091857,0.5554856743535989,0.2627449204950121,0.582794728482751,0.6156474608224343,0.3286440693438986,0.6801930639971397,0.6220114444081365,0.6074195894873335,0.34347757172293547,0.5892159636161856,0.5724044932385156,0.424225234370335,0.6662908848289277,0.6139530273274147,0.7663350919767759,0.38036148262597974,0.5702488877408293,0.5151563471688486,0.5114446076604328,1.0
0.7661028192371476,0.878355967431324,0.7966357558766444,0.33369825036721423,0.43956043956043955,0.6787920057847152,0.2537287806542185,0.8409804395073653,0.7311155634277677,0.6096436058700209,0.3274015260090746,0.6633100836066331,0.6447507953340403,0.40639273574886725,0.6993103590919432,0.6241084393296497,0.6540885227236788,0.37460770328102705,0.5740243066511441,0.536183164349231,0.5045580302939829,0.6887138538814751,0.6395123069393419,0.7610508791836802,0.40706226964736936,0.5517767292572939,0.5134756748999411,0.5610927188616781,0.5
0.6595024875621891,0.7061079914086493,0.7382646826252606,0.36362669775024714,0.4165001665001665,0.6503849227707916,0.2287037837122058,0.7859816469451822,0.6565553910134183,0.45471698113207537,0.2875040145102439,0.5439227962208238,0.5681630729350772,0.3330564202749047,0.6253689756143683,0.5463414993697959,0.6145157974635505,0.3505626882231732,0.4726359768901849,0.5165634103832991,0.3434545490734659,0.5811284290711163,0.5632520305055975,0.5948425089243562,0.36196546118809647,0.6042198522117401,0.4698834372458661,0.4482800201705729,0.3333333333333333
0.6628855721393034,0.644281908434484,0.62454172956653,0.29175904449493784,0.46178821178821183,0.6386958838272633,0.17517497859408893,0.6769500120743781,0.6648470242070521,0.48085255066387134,0.2176126291186753,0.4786151074663246,0.5636856368563685,0.4012196346573429,0.6688297969784627,0.6656306586308479,0.6892691103450457,0.4841654778887303,0.5823314365296108,0.5938625058836998,0.4272207957644156,0.6477412641855169,0.5941256280473072,0.6663284660046216,0.38087650684821267,0.7274188717199004,0.5225328081896896,0.4959439608866282,1.0
0.860033167495854,0.8320037525864953,0.8023147149737617,0.3287758083634259,0.5932400932400933,0.6652001000364264,0.24351678638640165,0.8857763825163004,0.8242270552442161,0.5759608665269041,0.2543975687984482,0.6250777260985585,0.6562978673264993,0.4772946507091713,0.6900900315272857,0.7198380387753649,0.6959264998893071,0.4638453003645585,0.7067343785701073,0.59676301092778,0.5358571684480802,0.7129714497336748,0.7070273150241926,0.6339978631239802,0.448956271224631,0.5984572642409021,0.6108079664503373,0.4811010501852623,0.5
0.6630845771144278,0.8302921438547002,0.8780102077492631,0.3500407578197914,0.5009157509157509,0.6559576041275901,0.2224194795473954,0.8389277952185462,0.699820294175531,0.6324947589098532,0.28198627355827793,0.7085777634070858,0.5817132084364321,0.41476098751456836,0.5752946634085516,0.6031569171349178,0.6182833106676365,0.37261055634807416,0.5616996159244471,0.5012626102001093,0.3945582293346072,0.6031253965933236,0.6354221778914957,0.5938486131012034,0.3619493666811517,0.5709331435370804,0.569078181557253,0.43029093858937534,0.16666666666666666
0.7353233830845771,0.8218728792820865,0.8976349651355042,0.4725111148740446,0.44505494505494514,0.7081505222010189,0.20502542337693816,0.7536826853417049,0.7302444579949735,0.6750524109014674,0.3258452400995457,0.7657131080845803,0.647932131495228,0.40882713626252576,0.6098993313378855,0.5686001115448969,0.7523838514817041,0.38508479949278807,0.5114569846260976,0.4920649560471714,0.32814832507314745,0.5915179681359761,0.5849058006480271,0.5700696555322726,0.3481080907086411,0.6499248417830222,0.5187504983017875,0.3668084453311701,0.8333333333333333
0.6591708126036484,0.7801697638303768,0.8023147149737617,0.4973202225731377,0.37978687978687986,0.705703979166327,0.20794313602488582,0.7382274812847138,0.7128223493390892,0.6197064989517819,0.26232047888332244,0.7119888287609661,0.6375633321550607,0.3186021672250573,0.5838080647210558,0.5806059295694711,0.7163533002308738,0.35842447297511487,0.5603586155871568,0.4562157314234101,0.3200971318246054,0.6081787840847609,0.538125181986581,0.6926874114811532,0.3565255178407609,0.5699933223229523,0.42958876150080527,0.4190765385542961,0.5
0.643714759535655,0.7995988359210237,0.7772266551649772,0.5231138186729885,0.3825341325341326,0.7091019556033992,0.2108608486728335,0.7006157932866457,0.6808172904749461,0.5890985324947589,0.2699604278937368,0.7396326708997041,0.6104630611523506,0.32225376799554506,0.6190332321820604,0.5792275884435556,0.6751122742654733,0.34255825011887775,0.5003753712911685,0.4444546923301996,0.3399713381501165,0.562112730098344,0.6576521098052821,0.713559223767362,0.4528350473983229,0.5405291028554627,0.4415703283210818,0.3753370897371248,0.0
0.6628192371475954,0.8643855394042399,0.8182733088922435,0.5603274802216281,0.37171162171162175,0.7133154463853687,0.21725737255487262,0.7440231828060855,0.7277924575174787,0.6431865828092242,0.30943349778087775,0.6906696702992144,0.6432190408860611,0.35968267589304465,0.6563289474850562,0.647763819651066,0.7958743160757772,0.46554129022032015,0.5302636303300003,0.5096111033368529,0.4071873569395514,0.6629711899766442,0.5777601556256311,0.686148405211327,0.46797997843336064,0.6390894176680892,0.47846538995104687,0.4404419986406788,0.6666666666666666
0.6460364842454395,0.8061677126754804,0.7553015599166127,0.39335824745312853,0.37637362637362637,0.6679184811860842,0.20199549101176173,0.7976334218787732,0.7181780345925647,0.5970649895178196,0.32499635687616635,0.5835764309596819,0.6280193236714976,0.34827142348527035,0.6619075337507423,0.5923390276921263,0.631768082482052,0.5082421936915518,0.576689986834804,0.4821326344981999,0.44568181365816767,0.6457708215669583,0.5573912881862055,0.71956815226484,0.44605925997457063,0.4950659386258275,0.521461260025832,0.4223542566486154,0.3333333333333333
0.6599004975124378,0.808203139275453,0.8553662569189848,0.4545934259802552,0.41208791208791207,0.7111407414656425,0.20603540083199695,0.7803670610963535,0.7417301444421861,0.6287211740041928,0.3650353489122269,0.579028343821175,0.6363850595027689,0.35405312470520933,0.6203628740356403,0.5101655729206337,0.5431860590151492,0.4631161832303059,0.5185455178491769,0.5009954584197336,0.3719870225513027,0.6097521695278285,0.5527460613457404,0.7141969735872185,0.38362866753577,0.49161443147686584,0.5118141374196739,0.4403762250334349,1.0
0.6681260364842454,0.819837452682114,0.7836963554021996,0.4041876198614628,0.4124209124209125,0.629453387918427,0.20031219525333038,0.7745713595749818,0.7290184577562261,0.6264849755415792,0.36036649118364034,0.5734853626211195,0.7125014728408153,0.33214352008228276,0.6090180742649296,0.5326207399800006,0.5756190897877859,0.32440957362498013,0.5743534365513715,0.4635083389520017,0.3707529706813161,0.5950833189230028,0.5288533141692429,0.6878090394825115,0.35675084093798787,0.5268852071591293,0.4505062746161083,0.40184385345640306,0.6666666666666666
