Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (¡C),Maximum Temperature (¡C),Minimum Temperature (¡C),Mean Wind Speed (km/h),Max Wind Speed (km/h),DayOfWeek
0.1396011396011396,0.16088328075709776,0.13725490196078433,0.1752336448598131,0.5526315789473686,0.6495726495726499,0.19178082191780854,0.3590909090909091,0.31098696461824943,0.5
0.33903133903133903,0.3785488958990536,0.38480392156862747,0.6074766355140188,0.3157894736842106,0.30769230769230793,0.027397260273972268,0.2272727272727273,0.31098696461824943,0.6666666666666666
0.002849003,0.006309148,0.004901961,0.004672897,0.5789473684210527,0.4700854700854702,0.47945205479452024,0.34090909090909094,0.17318435754189943,0.8333333333333333
0.072174739,0.031545741324921134,0.049019608,0.079439252,0.4605263157894739,0.5897435897435899,0.506849315,0.34545454545454546,0.759776536,1
0,0,0,0,0.5789473684210527,0.5470085470085473,0.4109589041095889,0.31363636363636366,0.2756052141527002,0
0.062678063,0.041009464,0.036764706,0.058411214953271035,0.35526315789473717,0.2991452991452994,0.2739726027397258,0.2818181818181818,0.17318435754189943,0.16666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.4210526315789478,0.35897435897435903,0.3561643835616439,0.3863636363636364,0.37988826815642457,0.3333333333333333
0.085470085,0.25867507886435326,0.21323529411764708,0.21028037383177572,0.5526315789473686,0.6239316239316239,0.3013698630136985,0.33636363636363636,0.6908752327746739,0.5
0,0,0,0,0.5921052631578951,0.6324786324786329,0.46575342465753433,0.4772727272727273,0.41340782122905023,0.6666666666666666
0,0,0,0,0.7500000000000004,0.6581196581196584,0.7123287671232874,0.4954545454545455,0.3445065176908751,0.8333333333333333
0.088319088,0.15141955835962143,0.12009803921568629,0.11448598130841124,0.47368421052631593,0.5897435897435899,0.28767123287671215,0.34090909090909094,0.3445065176908751,1
0.1889838556505223,0.167192429,0.18382352941176472,0.27803738317757015,0.36842105263157876,0.35897435897435903,0.23287671232876672,0.2772727272727273,0.2756052141527002,0
0.089268756,0.138801262,0.12254901960784315,0.17289719626168226,0.5263157894736845,0.6581196581196584,0.3013698630136985,0.23636363636363633,0.3445065176908751,0.16666666666666666
0.026590693,0.069400631,0.066176471,0.065420561,0.6447368421052633,0.666666667,0.42465753424657526,0.3590909090909091,0.48230912476722526,0.3333333333333333
0.3010446343779677,0.4952681388012618,0.6004901960784315,0.6518691588785047,0.3421052631578947,0.2905982905982909,0.16438356164383539,0.32272727272727275,0.5176908752327747,0.5
0,0,0,0,0.6710526315789473,0.666666667,0.49315068493150704,0.33636363636363636,0.2756052141527002,0.6666666666666666
0,0,0,0,0.7236842105263164,0.692307692,0.5753424657534243,0.5272727272727272,0.37988826815642457,0.8333333333333333
0,0,0,0,0.7236842105263164,0.700854701,0.6849315068493147,0.4954545454545455,0.37988826815642457,1
0.14150047483380818,0.46056782334384855,0.3651960784313726,0.3481308411214954,0.6578947368421058,0.7521367521367521,0.17808219178082174,0.33181818181818185,0.6554934823091247,0
0,0,0,0,0.7236842105263164,0.7350427350427355,0.5890410958904111,0.2545454545454545,0.2756052141527002,0.16666666666666666
0.076923077,0.24921135646687698,0.1985294117647059,0.18925233644859815,0.6447368421052633,0.5897435897435899,0.1095890410958904,0.39999999999999997,0.37988826815642457,0.3333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.7500000000000004,0.6410256410256414,0.7123287671232874,0.3545454545454545,0.31098696461824943,0.5
0,0.16088328075709776,0.18137254901960786,0.20093457943925236,0.5789473684210527,0.4871794871794872,0.2602739726027399,0.32272727272727275,0.2420856610800744,0.6666666666666666
0,0,0,0,0.7236842105263164,0.6581196581196584,0.6027397260273974,0.39090909090909093,0.31098696461824943,0.8333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.763157895,0.6752136752136755,0.7534246575342465,0.2909090909090909,0.2420856610800744,1
0.018043684710351376,0.044164037854889586,0.036764706,0.037383178,0.5263157894736845,0.41025641025641013,0.506849315,0.2090909090909091,0.2420856610800744,0
0,0,0,0,0.6842105263157898,0.5641025641025643,0.7123287671232874,0.34545454545454546,0.13780260707635006,0.16666666666666666
0,0,0,0,0.7500000000000004,0.7179487179487181,0.6712328767123288,0.5272727272727272,0.37988826815642457,0.3333333333333333
0,0,0,0,0.763157895,0.7179487179487181,0.7123287671232874,0.5863636363636364,0.4487895716945995,0.5
0,0,0,0,0.8026315789473686,0.7435897435897436,0.6849315068493147,0.5318181818181819,0.4487895716945995,0.6666666666666666
0,0,0,0,0.763157895,0.7350427350427355,0.7260273972602738,0.4545454545454546,0.37988826815642457,0.8333333333333333
0,0,0,0,0.6578947368421058,0.5213675213675217,0.6027397260273974,0.34090909090909094,0.5512104283054002,1
0,0,0,0,0.7763157894736845,0.683760684,0.6301369863013697,0.37272727272727274,0.31098696461824943,0
0.001899335,0.006309148,0.004901961,0.004672897,0.8289473684210527,0.7094017094017095,0.7808219178082187,0.4272727272727273,0.2756052141527002,0.16666666666666666
0,0,0,0,0.7763157894736845,0.683760684,0.5616438356164384,0.32727272727272727,0.2420856610800744,0.3333333333333333
0.032288699,0.085173502,0.080882353,0.079439252,0.7236842105263164,0.6153846153846159,0.3561643835616439,0.3590909090909091,0.4487895716945995,0.5
0,0,0,0,0.7763157894736845,0.7435897435897436,0.7534246575342465,0.33636363636363636,0.37988826815642457,0.6666666666666666
0.002849003,0.006309148,0.007352941,0.007009346,0.7500000000000004,0.7521367521367521,0.6986301369863015,0.29545454545454547,0.5512104283054002,0.8333333333333333
0.1168091168091168,0.20504731861198738,0.18382352941176472,0.1752336448598131,0.763157895,0.7863247863247862,0.24657534246575352,0.4045454545454546,0.5176908752327747,1
0.022792023,0.041009464,0.18382352941176472,0.17757009345794394,0.5263157894736845,0.7606837606837611,0.397260274,0.23636363636363633,0.2756052141527002,0
0.009496676,0.031545741324921134,0.024509804,0.023364485981308414,0.5657894736842106,0.7094017094017095,0.397260274,0.1909090909090909,0.13780260707635006,0.16666666666666666
0,0,0,0,0.6973684210526319,0.726495726,0.5205479452054793,0.2181818181818182,0.37988826815642457,0.3333333333333333
0.2231718898385565,0.24605678233438483,0.32843137254901966,0.44392523364485986,0.44736842105263186,0.35897435897435903,0.3835616438356162,0.25,0.2420856610800744,0.5
0.28300094966761635,0.4037854889589905,0.4705882352941177,0.5397196261682244,0.48684210526315796,0.5555555555555558,0.23287671232876672,0.34090909090909094,0.5512104283054002,0.6666666666666666
0.001899335,0.006309148,0.004901961,0.004672897,0.4342105263157894,0.4273504273504276,0.28767123287671215,0.25,0.17318435754189943,0.8333333333333333
0,0,0,0,0.7236842105263164,0.7435897435897436,0.506849315,0.3090909090909091,0.2420856610800744,1
0,0,0,0,0.789473684,0.7179487179487181,0.6027397260273974,0.32272727272727275,0.31098696461824943,0
0.033238367,0.11041009463722397,0.085784314,0.081775701,0.6447368421052633,0.4786324786324787,0.20547945205479445,0.2545454545454545,0.48230912476722526,0.16666666666666666
0,0,0,0,0.8815789473684212,0.8290598290598292,0.7260273972602738,0.36363636363636365,0.3445065176908751,0.3333333333333333
0.001899335,0.006309148,0.004901961,0.004672897,0.8815789473684212,0.8205128205128212,0.7671232876712328,0.39090909090909093,0.31098696461824943,0.5
0,0,0,0,0.8684210526315792,0.7435897435897436,0.7671232876712328,0.41363636363636364,0.2420856610800744,0.6666666666666666
0,0,0,0,0.8947368421052633,0.7863247863247862,0.8493150684931505,0.48636363636363633,0.31098696461824943,0.8333333333333333
0.1329534662867996,0.28391167192429023,0.3112745098039216,0.32009345794392524,0.6578947368421058,0.666666667,0.3013698630136985,0.36818181818181817,0.4487895716945995,1
0,0,0,0,0.8421052631578951,0.7350427350427355,0.6164383561643834,0.2863636363636364,0.2420856610800744,0
0,0,0,0,0.8684210526315792,0.7606837606837611,0.8219178082191778,0.31363636363636366,0.2420856610800744,0.16666666666666666
0.025641026,0.085173502,0.066176471,0.063084112,0.8421052631578951,0.7350427350427355,0.8219178082191778,0.35,0.31098696461824943,0.3333333333333333
0,0,0,0,0.8684210526315792,0.726495726,0.8356164383561642,0.4318181818181818,0.37988826815642457,0.5
0,0,0,0,0.8684210526315792,0.7777777777777781,0.6301369863013697,0.39090909090909093,0.4487895716945995,0.6666666666666666
0,0,0,0,0.8684210526315792,0.7435897435897436,0.8904109589041096,0.4090909090909091,0.2420856610800744,0.8333333333333333
0.008547009,0.012618296529968454,0.014705882352941178,0.01635514,0.6710526315789473,0.7606837606837611,0.5342465753424657,0.2818181818181818,0.37988826815642457,1
0.002849003,0.009463722,0.007352941,0.007009346,0.5789473684210527,0.5384615384615388,0.47945205479452024,0.2272727272727273,0.2420856610800744,0
0,0,0,0,0.736842105,0.700854701,0.5890410958904111,0.33636363636363636,0.48230912476722526,0.16666666666666666
0.19183285849952514,0.3249211356466877,0.3186274509803922,0.3738317757009346,0.44736842105263186,0.5641025641025643,0.24657534246575352,0.36818181818181817,0.41340782122905023,0.3333333333333333
0,0,0,0,0.5263157894736845,0.683760684,0.452054795,0.2545454545454545,0.2067039106145251,0.5
0,0,0,0,0.6184210526315792,0.700854701,0.5616438356164384,0.2181818181818182,0.2067039106145251,0.6666666666666666
0.025641026,0.082018927,0.066176471,0.063084112,0.5657894736842106,0.6324786324786329,0.4383561643835612,0.2181818181818182,0.2756052141527002,0.8333333333333333
0,0,0,0,0.6052631578947372,0.7863247863247862,0.547945205,0.23636363636363633,0.2067039106145251,1
0.057929725,0.18296529968454256,0.14460784313725492,0.14252336448598132,0.5657894736842106,0.6495726495726499,0.4109589041095889,0.19999999999999998,0.2756052141527002,0
0,0,0,0,0.7105263157894739,0.7692307692307696,0.49315068493150704,0.25,0.2420856610800744,0.16666666666666666
0.018043684710351376,0.059936909,0.046568627,0.044392523364485986,0.789473684,0.7692307692307696,0.46575342465753433,0.31363636363636366,0.2756052141527002,0.3333333333333333
0,0,0,0,0.6315789473684212,0.4871794871794872,0.6438356164383561,0.31363636363636366,0.4487895716945995,0.5
0,0,0,0,0.763157895,0.692307692,0.6575342465753424,0.4409090909090909,0.37988826815642457,0.6666666666666666
0.007597341,0.009463722,0.007352941,0.009345794,0.6973684210526319,0.700854701,0.5205479452054793,0.33181818181818185,0.4487895716945995,0.8333333333333333
0.049382716,0.063091483,0.066176471,0.070093458,0.5921052631578951,0.7435897435897436,0.506849315,0.1909090909090909,0.13780260707635006,1
0.095916429,0.2113564668769716,0.16666666666666669,0.20093457943925236,0.5,0.700854701,0.46575342465753433,0.19545454545454546,0.13780260707635006,0
0.18708452041785373,0.30914826498422715,0.3872549019607844,0.41121495327102814,0.4210526315789478,0.7094017094017095,0.36986301369862984,0.2272727272727273,0.37988826815642457,0.16666666666666666
0.006647673,0.009463722,0.009803922,0.011682242990654207,0.5131578947368425,0.5726495726495728,0.397260274,0.2181818181818182,0.13780260707635006,0.3333333333333333
0.13390313390313388,0.4069400630914826,0.34313725490196084,0.3271028037383178,0.5526315789473686,0.7350427350427355,0.3287671232876712,0.2181818181818182,0.37988826815642457,0.5
0.026590693,0.022082018927444793,0.022058824,0.028037383177570097,0.44736842105263186,0.6581196581196584,0.397260274,0.2181818181818182,0.2067039106145251,0.6666666666666666
0.014245014245014245,0.044164037854889586,0.036764706,0.035046729,0.6052631578947372,0.7179487179487181,0.42465753424657526,0.17272727272727273,0.13780260707635006,0.8333333333333333
0.050332384,0.085173502,0.090686275,0.11214953271028039,0.5394736842105265,0.6239316239316239,0.3835616438356162,0.25,0.2756052141527002,1
0.004748338,0.006309148,0.007352941,0.011682242990654207,0.5657894736842106,0.45299145299145316,0.5753424657534243,0.1909090909090909,0.13780260707635006,0
0.100664767,0.11041009463722397,0.1470588235294118,0.21261682242990657,0.5263157894736845,0.7435897435897436,0.3561643835616439,0.23636363636363633,0.2067039106145251,0.16666666666666666
0.094017094,0.082018927,0.11274509803921569,0.17056074766355142,0.38157894736842124,0.3931623931623931,0.3561643835616439,0.26363636363636367,0.37988826815642457,0.3333333333333333
0.004748338,0.006309148,0.007352941,0.009345794,0.5921052631578951,0.6752136752136755,0.397260274,0.33181818181818185,0.2756052141527002,0.5
0.006647673,0.012618296529968454,0.012254901960784315,0.014018691588785048,0.6578947368421058,0.7948717948717952,0.2602739726027399,0.29545454545454547,0.3445065176908751,0.6666666666666666
0.004748338,0.012618296529968454,0.009803922,0.009345794,0.5,0.4188034188034191,0.34246575342465757,0.2590909090909091,0.4487895716945995,0.8333333333333333
0,0,0,0,0.736842105,0.7521367521367521,0.6027397260273974,0.22272727272727272,0.17318435754189943,1
0.006647673,0.012618296529968454,0.012254901960784315,0.014018691588785048,0.5657894736842106,0.6153846153846159,0.5890410958904111,0.2681818181818182,0.2420856610800744,0
0,0,0,0,0.7236842105263164,0.7777777777777781,0.506849315,0.37272727272727274,0.2756052141527002,0.16666666666666666
0.00379867,0.012618296529968454,0.009803922,0.009345794,0.7105263157894739,0.726495726,0.6027397260273974,0.2681818181818182,0.41340782122905023,0.3333333333333333
0.22032288698955363,0.31861198738170343,0.4779411764705883,0.5420560747663552,0.5657894736842106,0.5811965811965814,0.23287671232876672,0.17727272727272728,0.2420856610800744,0.5
0.000949668,0.003154574,0.00245098,0.002336449,0.6578947368421058,0.683760684,0.547945205,0.21363636363636362,0.31098696461824943,0.6666666666666666
0.032288699,0.05362776,0.06127451,0.063084112,0.5,0.45299145299145316,0.3013698630136985,0.2090909090909091,0.2756052141527002,0.8333333333333333
0.060778727445394115,0.16088328075709776,0.13235294117647062,0.1355140186915888,0.5526315789473686,0.7435897435897436,0.36986301369862984,0.19545454545454546,0.5512104283054002,1
0.013295347,0.034700315,0.029411764705882356,0.03271028,0.6447368421052633,0.666666667,0.4383561643835612,0.22272727272727272,0.10428305400372434,0
0.035137702,0.072555205,0.080882353,0.08411215,0.5,0.6495726495726499,0.452054795,0.20454545454545456,0.2420856610800744,0.16666666666666666
0.15289648622981958,0.29968454258675076,0.2941176470588236,0.3294392523364486,0.3289473684210531,0.2905982905982909,0.17808219178082174,0.1409090909090909,0.17318435754189943,0.3333333333333333
0,0,0,0,0.6315789473684212,0.7435897435897436,0.36986301369862984,0.23636363636363633,0.10428305400372434,0.5
0,0,0,0,0.6973684210526319,0.726495726,0.47945205479452024,0.3090909090909091,0.31098696461824943,0.6666666666666666
0.22697056030389362,0.48895899053627756,0.48774509803921573,0.5350467289719626,0.6052631578947372,0.7606837606837611,0.15068493150684947,0.2681818181818182,0.5512104283054002,0.8333333333333333
0,0,0,0,0.7236842105263164,0.7179487179487181,0.506849315,0.2272727272727273,0.2067039106145251,1
0,0,0,0,0.8947368421052633,0.8376068376068377,0.7123287671232874,0.32727272727272727,0.3445065176908751,0
0,0,0,0,0.8815789473684212,0.8376068376068377,0.6027397260273974,0.2681818181818182,0.3445065176908751,0.16666666666666666
0.000949668,0.003154574,0.00245098,0.002336449,0.8552631578947372,0.8376068376068377,0.6712328767123288,0.3590909090909091,0.17318435754189943,0.3333333333333333
0.067426401,0.09148265,0.11764705882352942,0.147196262,0.4078947368421053,0.384615385,0.16438356164383539,0.2590909090909091,0.48230912476722526,0.5
0.000949668,0.003154574,0.00245098,0.002336449,0.5394736842105265,0.6752136752136755,0.42465753424657526,0.2909090909090909,0.2420856610800744,0.6666666666666666
0,0,0,0,0.5789473684210527,0.6068376068376069,0.5205479452054793,0.39090909090909093,0.4487895716945995,0.8333333333333333
0,0,0,0,0.5526315789473686,0.5641025641025643,0.5890410958904111,0.36818181818181817,0.37988826815642457,1
0,0,0,0,0.6184210526315792,0.6324786324786329,0.5753424657534243,0.37272727272727274,0.31098696461824943,0
0,0,0,0,0.6578947368421058,0.6581196581196584,0.547945205,0.4772727272727273,0.4487895716945995,0.16666666666666666
0,0,0,0,0.6447368421052633,0.6068376068376069,0.5753424657534243,0.5181818181818182,0.5512104283054002,0.3333333333333333
0,0,0,0,0.6710526315789473,0.6752136752136755,0.5342465753424657,0.5136363636363636,0.41340782122905023,0.5
0.030389363722697058,0.063091483,0.06127451,0.070093458,0.5657894736842106,0.666666667,0.46575342465753433,0.3863636363636364,0.37988826815642457,0.6666666666666666
0.038936372269705595,0.066246057,0.078431373,0.077102804,0.5131578947368425,0.6068376068376069,0.5205479452054793,0.32727272727272727,0.31098696461824943,0.8333333333333333
0,0,0,0,0.47368421052631593,0.4786324786324787,0.5616438356164384,0.32727272727272727,0.2067039106145251,1
0.000949668,0.003154574,0.00245098,0.002336449,0.5,0.4871794871794872,0.47945205479452024,0.35,0.48230912476722526,0
0,0,0,0,0.6447368421052633,0.6495726495726499,0.5616438356164384,0.3863636363636364,0.31098696461824943,0.16666666666666666
0.002849003,0.009463722,0.007352941,0.007009346,0.6315789473684212,0.666666667,0.5890410958904111,0.32272727272727275,0.37988826815642457,0.3333333333333333
0,0,0,0,0.763157895,0.7863247863247862,0.6027397260273974,0.3181818181818182,0.2756052141527002,0.5
0.044634378,0.050473186119873815,0.06372549,0.072429907,0.5789473684210527,0.6495726495726499,0.5205479452054793,0.36818181818181817,0.5512104283054002,0.6666666666666666
0.2222222222222222,0.6277602523659305,0.5073529411764707,0.4883177570093458,0.5921052631578951,0.6410256410256414,0.3561643835616439,0.2409090909090909,0.17318435754189943,0.8333333333333333
0.072174739,0.1198738170347003,0.13480392156862747,0.15887850467289721,0.5526315789473686,0.6239316239316239,0.3013698630136985,0.2772727272727273,0.37988826815642457,1
0,0,0,0,0.5921052631578951,0.666666667,0.4383561643835612,0.31363636363636366,0.13780260707635006,0
0,0,0,0,0.6710526315789473,0.6752136752136755,0.5616438356164384,0.45000000000000007,0.2756052141527002,0.16666666666666666
0,0,0,0,0.6315789473684212,0.7094017094017095,0.6301369863013697,0.34090909090909094,0.2420856610800744,0.3333333333333333
0.001899335,0.003154574,0.004901961,0.004672897,0.5657894736842106,0.49572649572649574,0.5753424657534243,0.2272727272727273,0.10428305400372434,0.5
0.041785375,0.072555205,0.075980392,0.072429907,0.5657894736842106,0.6153846153846159,0.5342465753424657,0.32727272727272727,0.2756052141527002,0.6666666666666666
0.006647673,0.022082018927444793,0.017156863,0.01635514,0.6315789473684212,0.6153846153846159,0.6301369863013697,0.4818181818181818,0.37988826815642457,0.8333333333333333
0,0,0,0,0.6578947368421058,0.6495726495726499,0.547945205,0.4318181818181818,0.31098696461824943,1
0,0,0,0,0.6842105263157898,0.7179487179487181,0.547945205,0.4636363636363636,0.37988826815642457,0
0,0,0,0,0.6578947368421058,0.7094017094017095,0.506849315,0.4772727272727273,0.31098696461824943,0.16666666666666666
0.002849003,0.009463722,0.007352941,0.007009346,0.6447368421052633,0.6581196581196584,0.5205479452054793,0.36818181818181817,0.2067039106145251,0.3333333333333333
0,0,0,0,0.6315789473684212,0.5897435897435899,0.5616438356164384,0.33181818181818185,0.2067039106145251,0.5
0.033238367,0.041009464,0.034313725,0.035046729,0.3947368421052633,0.36752136752136755,0.28767123287671215,0.3045454545454545,0.37988826815642457,0.6666666666666666
0.11965811965811965,0.138801262,0.14460784313725492,0.13785046728971964,0.3421052631578947,0.5128205128205132,0.20547945205479445,0.29545454545454547,0.31098696461824943,0.8333333333333333
0.23741690408357075,0.12933753943217663,0.178921569,0.2383177570093458,0.1578947368421053,0.068376068,0.2739726027397258,0.17272727272727273,0.13780260707635006,1
0.028490028,0.082018927,0.06372549,0.063084112,0.36842105263157876,0.5470085470085473,0.24657534246575352,0.2181818181818182,0.13780260707635006,0
0.022792023,0.05362776,0.041666667,0.039719626168224303,0.4342105263157894,0.5470085470085473,0.36986301369862984,0.31363636363636366,0.2067039106145251,0.16666666666666666
0.004748338,0.009463722,0.012254901960784315,0.011682242990654207,0.6052631578947372,0.700854701,0.452054795,0.2863636363636364,0.13780260707635006,0.3333333333333333
0,0,0,0,0.6578947368421058,0.692307692,0.506849315,0.4090909090909091,0.3445065176908751,0.5
0,0,0,0,0.6447368421052633,0.6495726495726499,0.49315068493150704,0.45000000000000007,0.31098696461824943,0.6666666666666666
0,0,0,0,0.6184210526315792,0.5982905982905988,0.5753424657534243,0.4818181818181818,0.31098696461824943,0.8333333333333333
0,0,0,0,0.6578947368421058,0.6495726495726499,0.5342465753424657,0.5181818181818182,0.4487895716945995,1
0,0,0,0,0.6052631578947372,0.6324786324786329,0.506849315,0.4772727272727273,0.37988826815642457,0
0,0,0,0,0.5657894736842106,0.5982905982905988,0.4383561643835612,0.4954545454545455,0.37988826815642457,0.16666666666666666
0,0,0,0,0.5789473684210527,0.6239316239316239,0.47945205479452024,0.5636363636363637,0.41340782122905023,0.3333333333333333
0,0,0,0,0.5526315789473686,0.6410256410256414,0.34246575342465757,0.509090909,0.37988826815642457,0.5
0,0,0,0,0.5526315789473686,0.6239316239316239,0.42465753424657526,0.4954545454545455,0.4487895716945995,0.6666666666666666
0,0,0,0,0.6052631578947372,0.666666667,0.47945205479452024,0.5545454545454546,0.37988826815642457,0.8333333333333333
0,0,0,0,0.6447368421052633,0.6581196581196584,0.547945205,0.5454545454545455,0.41340782122905023,1
0.012345679012345678,0.041009464,0.031862745,0.030373831775700938,0.6052631578947372,0.6068376068376069,0.6164383561643834,0.5681818181818182,0.41340782122905023,0
0,0,0,0,0.6052631578947372,0.7094017094017095,0.5342465753424657,0.55,0.41340782122905023,0.16666666666666666
0.020892687559354226,0.037854889589905356,0.029411764705882356,0.028037383177570097,0.48684210526315796,0.5299145299145303,0.3287671232876712,0.3863636363636364,0.5176908752327747,0.3333333333333333
0.009496676,0.015772870662460567,0.014705882352941178,0.023364485981308414,0.5394736842105265,0.6068376068376069,0.506849315,0.39090909090909093,0.2756052141527002,0.5
0,0,0,0,0.5921052631578951,0.683760684,0.42465753424657526,0.5727272727272728,0.37988826815642457,0.6666666666666666
0,0,0,0,0.6184210526315792,0.700854701,0.47945205479452024,0.4818181818181818,0.31098696461824943,0.8333333333333333
0,0,0,0,0.6184210526315792,0.726495726,0.397260274,0.4045454545454546,0.31098696461824943,1
0,0,0,0,0.6184210526315792,0.7350427350427355,0.42465753424657526,0.33636363636363636,0.2067039106145251,0
0,0,0,0,0.6184210526315792,0.7094017094017095,0.4383561643835612,0.5136363636363636,0.37988826815642457,0.16666666666666666
0,0,0,0,0.6447368421052633,0.7606837606837611,0.49315068493150704,0.41818181818181815,0.37988826815642457,0.3333333333333333
0,0,0,0,0.6052631578947372,0.7094017094017095,0.4383561643835612,0.39545454545454545,0.2756052141527002,0.5
0,0,0,0,0.6710526315789473,0.7692307692307696,0.4109589041095889,0.4772727272727273,0.3445065176908751,0.6666666666666666
0,0,0,0,0.6447368421052633,0.726495726,0.42465753424657526,0.4363636363636364,0.2420856610800744,0.8333333333333333
0.018043684710351376,0.059936909,0.046568627,0.044392523364485986,0.5921052631578951,0.7435897435897436,0.4109589041095889,0.4409090909090909,0.2420856610800744,1
0,0,0,0,0.6842105263157898,0.7435897435897436,0.47945205479452024,0.4590909090909091,0.3445065176908751,0
0,0,0,0,0.6710526315789473,0.726495726,0.5342465753424657,0.5681818181818182,0.3445065176908751,0.16666666666666666
0,0,0,0,0.6973684210526319,0.7777777777777781,0.47945205479452024,0.4045454545454546,0.2756052141527002,0.3333333333333333
0.000949668,0.003154574,0.00245098,0.002336449,0.736842105,0.8119658119658122,0.547945205,0.5590909090909091,0.37988826815642457,0.5
0,0,0.00245098,0.002336449,0.736842105,0.7863247863247862,0.6575342465753424,0.6409090909090909,0.4487895716945995,0.6666666666666666
0.00379867,0.006309148,0.004901961,0.004672897,0.6315789473684212,0.7350427350427355,0.547945205,0.5636363636363637,0.5865921787709496,0.8333333333333333
0.097815764,0.05362776,0.073529412,0.098130841,0.4078947368421053,0.4188034188034191,0.34246575342465757,0.2772727272727273,0.2420856610800744,1
0.00379867,0.009463722,0.007352941,0.009345794,0.44736842105263186,0.5128205128205132,0.42465753424657526,0.32727272727272727,0.31098696461824943,0
0.007597341,0.009463722,0.009803922,0.011682242990654207,0.47368421052631593,0.5726495726495728,0.3561643835616439,0.32727272727272727,0.2067039106145251,0.16666666666666666
0.14055080721747387,0.14195583596214512,0.17647058823529416,0.19392523364485986,0.4210526315789478,0.6324786324786329,0.397260274,0.2681818181818182,0.2420856610800744,0.3333333333333333
0.093067426,0.044164037854889586,0.06127451,0.086448598,0.19736842105263186,0.11965811965811968,0.2739726027397258,0.22272727272727272,0.10428305400372434,0.5
0.018043684710351376,0.018927444794952678,0.024509804,0.028037383177570097,0.3157894736842106,0.4273504273504276,0.2191780821917808,0.25,0.2420856610800744,0.6666666666666666
0,0,0,0,0.5657894736842106,0.6410256410256414,0.3287671232876712,0.4272727272727273,0.31098696461824943,0.8333333333333333
0.097815764,0.19558359621451105,0.22549019607843138,0.2406542056074767,0.5657894736842106,0.692307692,0.2739726027397258,0.34090909090909094,0.2756052141527002,1
0.005698006,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.5921052631578951,0.5897435897435899,0.506849315,0.39090909090909093,0.2756052141527002,0
0,0,0,0,0.6578947368421058,0.666666667,0.6438356164383561,0.5272727272727272,0.37988826815642457,0.16666666666666666
0.077872745,0.19873817034700314,0.18627450980392157,0.17757009345794394,0.3947368421052633,0.3333333333333335,0.12328767123287676,0.2409090909090909,0.3445065176908751,0.3333333333333333
0,0,0,0,0.6184210526315792,0.6324786324786329,0.3835616438356162,0.4045454545454546,0.2756052141527002,0.5
0,0,0,0,0.7236842105263164,0.700854701,0.6438356164383561,0.5181818181818182,0.2756052141527002,0.6666666666666666
0.023741690408357073,0.066246057,0.058823529,0.056074766,0.6315789473684212,0.6324786324786329,0.6164383561643834,0.3545454545454545,0.2756052141527002,0.8333333333333333
0.057929725,0.167192429,0.1470588235294118,0.14252336448598132,0.5526315789473686,0.7521367521367521,0.24657534246575352,0.29545454545454547,0.2067039106145251,1
0,0,0,0,0.6710526315789473,0.700854701,0.547945205,0.4818181818181818,0.37988826815642457,0
0,0,0,0,0.6578947368421058,0.692307692,0.49315068493150704,0.4045454545454546,0.2756052141527002,0.16666666666666666
0,0,0,0,0.5789473684210527,0.6581196581196584,0.46575342465753433,0.39545454545454545,0.31098696461824943,0.3333333333333333
0.080721747,0.072555205,0.085784314,0.10747663551401869,0.3289473684210531,0.36752136752136755,0.24657534246575352,0.37272727272727274,0.2756052141527002,0.5
0.11870845204178537,0.34700315457413244,0.30637254901960786,0.2920560747663552,0.5131578947368425,0.726495726,0.20547945205479445,0.3590909090909091,0.37988826815642457,0.6666666666666666
0,0,0,0,0.4605263157894739,0.4871794871794872,0.3835616438356162,0.31363636363636366,0.17318435754189943,0.8333333333333333
0.002849003,0.009463722,0.007352941,0.007009346,0.5394736842105265,0.5897435897435899,0.4383561643835612,0.4772727272727273,0.31098696461824943,1
0,0,0,0,0.6447368421052633,0.7094017094017095,0.47945205479452024,0.55,0.41340782122905023,0
0,0,0,0,0.6578947368421058,0.692307692,0.5616438356164384,0.44545454545454544,0.37988826815642457,0.16666666666666666
0.053181387,0.10410094637223974,0.12990196078431374,0.13084112149532712,0.5526315789473686,0.726495726,0.23287671232876672,0.3863636363636364,0.31098696461824943,0.3333333333333333
0.010446343779677113,0.015772870662460567,0.024509804,0.023364485981308414,0.5921052631578951,0.7521367521367521,0.397260274,0.33181818181818185,0.3445065176908751,0.5
0,0,0,0,0.6447368421052633,0.7179487179487181,0.5890410958904111,0.39090909090909093,0.41340782122905023,0.6666666666666666
0.033238367,0.069400631,0.078431373,0.081775701,0.5526315789473686,0.8205128205128212,0.24657534246575352,0.2545454545454545,0.2420856610800744,0.8333333333333333
0.017094017094017092,0.028391167192429023,0.031862745,0.039719626168224303,0.5131578947368425,0.5555555555555558,0.506849315,0.19999999999999998,0.068901304,1
0.005698006,0.015772870662460567,0.012254901960784315,0.014018691588785048,0.6184210526315792,0.7606837606837611,0.5890410958904111,0.36363636363636365,0.2756052141527002,0
